"survey_id","location","site_code","site_name","latitude","longitude","survey_year","taxon","survey.mean"
"812322613","Jurien","JMP-S4","Outer Rocks (North) 2",-30.43377,114.99973,"2009","Ecklonia radiata",63.6
"812322614","Jurien","JMP-S4","Outer Rocks (North) 2",-30.43377,114.99973,"2009","Ecklonia radiata",62.8
"812322631","Jurien","JMP-S6","Inner Seaward Ledge",-30.29007,114.97248,"2009","Ecklonia radiata",72.8
"812322632","Jurien","JMP-S6","Inner Seaward Ledge",-30.29007,114.97248,"2009","Ecklonia radiata",41.6
"812322633","Jurien","JMP-S6","Inner Seaward Ledge",-30.29007,114.97248,"2009","Ecklonia radiata",100
"812322634","Jurien","JMP-S6","Inner Seaward Ledge",-30.29007,114.97248,"2009","Ecklonia radiata",100
"812322651","Jurien","JMP-S8","Fishermans Island 1",-30.13403,114.94891,"2009","Ecklonia radiata",4
"812322652","Jurien","JMP-S8","Fishermans Island 1",-30.13403,114.94891,"2009","Ecklonia radiata",0
"812322653","Jurien","JMP-S8","Fishermans Island 1",-30.13403,114.94891,"2009","Ecklonia radiata",0
"812322654","Jurien","JMP-S8","Fishermans Island 1",-30.13403,114.94891,"2009","Ecklonia radiata",16
"812322661","Jurien","JMP-S9","Fishermans Island 2",-30.13403,114.94891,"2009","Ecklonia radiata",0
"812322662","Jurien","JMP-S9","Fishermans Island 2",-30.13403,114.94891,"2009","Ecklonia radiata",0
"812322663","Jurien","JMP-S9","Fishermans Island 2",-30.13403,114.94891,"2009","Ecklonia radiata",2.4
"812322664","Jurien","JMP-S9","Fishermans Island 2",-30.13403,114.94891,"2009","Ecklonia radiata",35.2
"812322741","Jurien","JMP-S17","Flat Rock",-30.75572,115.16497,"2009","Ecklonia radiata",16.8
"812322742","Jurien","JMP-S17","Flat Rock",-30.75572,115.16497,"2009","Ecklonia radiata",57.6
"812322743","Jurien","JMP-S17","Flat Rock",-30.75572,115.16497,"2009","Ecklonia radiata",59.6
"812322744","Jurien","JMP-S17","Flat Rock",-30.75572,115.16497,"2009","Ecklonia radiata",11.2
"812322751","Jurien","JMP-S18","Flat Rock Reef",-30.75415,115.16956,"2009","Ecklonia radiata",0
"812322752","Jurien","JMP-S18","Flat Rock Reef",-30.75415,115.16956,"2009","Ecklonia radiata",0
"812322753","Jurien","JMP-S18","Flat Rock Reef",-30.75415,115.16956,"2009","Ecklonia radiata",0
"812322754","Jurien","JMP-S18","Flat Rock Reef",-30.75415,115.16956,"2009","Ecklonia radiata",0
"812322761","Jurien","JMP-S19","Gazely Reef",-30.70928,115.11806,"2009","Ecklonia radiata",2.4
"812322762","Jurien","JMP-S19","Gazely Reef",-30.70928,115.11806,"2009","Ecklonia radiata",11.2
"812322763","Jurien","JMP-S19","Gazely Reef",-30.70928,115.11806,"2009","Ecklonia radiata",2
"812322764","Jurien","JMP-S19","Gazely Reef",-30.70928,115.11806,"2009","Ecklonia radiata",19.6
"812322801","Jurien","JMP-S23","Sams Reef",-30.48513,115.02998,"2009","Ecklonia radiata",68
"812322802","Jurien","JMP-S23","Sams Reef",-30.48513,115.02998,"2009","Ecklonia radiata",17.2
"812322803","Jurien","JMP-S23","Sams Reef",-30.48513,115.02998,"2009","Ecklonia radiata",1.6
"812322804","Jurien","JMP-S23","Sams Reef",-30.48513,115.02998,"2009","Ecklonia radiata",54.4
"812322811","Jurien","JMP-S24","No Name Reef",-30.43518,115.0355,"2009","Ecklonia radiata",0
"812322812","Jurien","JMP-S24","No Name Reef",-30.43518,115.0355,"2009","Ecklonia radiata",0
"812322813","Jurien","JMP-S24","No Name Reef",-30.43518,115.0355,"2009","Ecklonia radiata",0
"812322814","Jurien","JMP-S24","No Name Reef",-30.43518,115.0355,"2009","Ecklonia radiata",0
"812322821","Jurien","JMP-S25","Fishermans Island",-30.12073,114.95365,"2009","Ecklonia radiata",1.2
"812322822","Jurien","JMP-S25","Fishermans Island",-30.12073,114.95365,"2009","Ecklonia radiata",6.4
"812322823","Jurien","JMP-S25","Fishermans Island",-30.12073,114.95365,"2009","Ecklonia radiata",0
"812322824","Jurien","JMP-S25","Fishermans Island",-30.12073,114.95365,"2009","Ecklonia radiata",0
"812322831","Jurien","JMP-S26","Outer Green Islands",-30.68143,115.09548,"2009","Ecklonia radiata",2.4
"812322832","Jurien","JMP-S26","Outer Green Islands",-30.68143,115.09548,"2009","Ecklonia radiata",28
"812322833","Jurien","JMP-S26","Outer Green Islands",-30.68143,115.09548,"2009","Ecklonia radiata",38.8
"812322834","Jurien","JMP-S26","Outer Green Islands",-30.68143,115.09548,"2009","Ecklonia radiata",45.2
"812322941","Jurien","JMP-S37","Wedge Island",-30.83113,115.19105,"2009","Ecklonia radiata",2
"812322942","Jurien","JMP-S37","Wedge Island",-30.83113,115.19105,"2009","Ecklonia radiata",2.4
"812322943","Jurien","JMP-S37","Wedge Island",-30.83113,115.19105,"2009","Ecklonia radiata",0
"812322944","Jurien","JMP-S37","Wedge Island",-30.83113,115.19105,"2009","Ecklonia radiata",20
"812322951","Jurien","JMP-S38","North Wedge",-30.79918,115.18695,"2009","Ecklonia radiata",7.6
"812322952","Jurien","JMP-S38","North Wedge",-30.79918,115.18695,"2009","Ecklonia radiata",15.6
"812322953","Jurien","JMP-S38","North Wedge",-30.79918,115.18695,"2009","Ecklonia radiata",67.2
"812322954","Jurien","JMP-S38","North Wedge",-30.79918,115.18695,"2009","Ecklonia radiata",20.8
"812322961","Jurien","JMP-S39","South East Green Island",-30.67822,115.106,"2009","Ecklonia radiata",0.8
"812322962","Jurien","JMP-S39","South East Green Island",-30.67822,115.106,"2009","Ecklonia radiata",0
"812322963","Jurien","JMP-S39","South East Green Island",-30.67822,115.106,"2009","Ecklonia radiata",0
"812322964","Jurien","JMP-S39","South East Green Island",-30.67822,115.106,"2009","Ecklonia radiata",0
"812322971","Jurien","JMP-S40","Offshore Target Rocks",-30.76675,115.14197,"2009","Ecklonia radiata",30
"812322972","Jurien","JMP-S40","Offshore Target Rocks",-30.76675,115.14197,"2009","Ecklonia radiata",58.4
"812322973","Jurien","JMP-S40","Offshore Target Rocks",-30.76675,115.14197,"2009","Ecklonia radiata",39.6
"812322974","Jurien","JMP-S40","Offshore Target Rocks",-30.76675,115.14197,"2009","Ecklonia radiata",11.2
"812322981","Jurien","JMP-S41","Offshore Outer Gazaly Reef",-30.71202,115.11322,"2009","Ecklonia radiata",0
"812322982","Jurien","JMP-S41","Offshore Outer Gazaly Reef",-30.71202,115.11322,"2009","Ecklonia radiata",6
"812322983","Jurien","JMP-S41","Offshore Outer Gazaly Reef",-30.71202,115.11322,"2009","Ecklonia radiata",8.4
"812322984","Jurien","JMP-S41","Offshore Outer Gazaly Reef",-30.71202,115.11322,"2009","Ecklonia radiata",16
"812325511","Jurien","JMP-S5","Escape Island",-30.32908,114.98772,"2013","Ecklonia radiata",40
"812325512","Jurien","JMP-S5","Escape Island",-30.32908,114.98772,"2013","Ecklonia radiata",44
"812325513","Jurien","JMP-S5","Escape Island",-30.32908,114.98772,"2013","Ecklonia radiata",42
"812325514","Jurien","JMP-S5","Escape Island",-30.32908,114.98772,"2013","Ecklonia radiata",80
"812325521","Jurien","JMP-S6","Inner Seaward Ledge",-30.29007,114.97248,"2013","Ecklonia radiata",16.8
"812325522","Jurien","JMP-S6","Inner Seaward Ledge",-30.29007,114.97248,"2013","Ecklonia radiata",23.2
"812325523","Jurien","JMP-S6","Inner Seaward Ledge",-30.29007,114.97248,"2013","Ecklonia radiata",2
"812325524","Jurien","JMP-S6","Inner Seaward Ledge",-30.29007,114.97248,"2013","Ecklonia radiata",8
"812325531","Jurien","JMP-S24","No Name Reef",-30.43518,115.0355,"2013","Ecklonia radiata",0
"812325532","Jurien","JMP-S24","No Name Reef",-30.43518,115.0355,"2013","Ecklonia radiata",0
"812325533","Jurien","JMP-S24","No Name Reef",-30.43518,115.0355,"2013","Ecklonia radiata",0
"812325534","Jurien","JMP-S24","No Name Reef",-30.43518,115.0355,"2013","Ecklonia radiata",0
"812325541","Jurien","JMP-S4","Outer Rocks (North) 2",-30.43377,114.99973,"2013","Ecklonia radiata",60
"812325542","Jurien","JMP-S4","Outer Rocks (North) 2",-30.43377,114.99973,"2013","Ecklonia radiata",41.2
"812325543","Jurien","JMP-S4","Outer Rocks (North) 2",-30.43377,114.99973,"2013","Ecklonia radiata",18
"812325544","Jurien","JMP-S4","Outer Rocks (North) 2",-30.43377,114.99973,"2013","Ecklonia radiata",40
"812325551","Jurien","JMP-S40","Offshore Target Rocks",-30.76675,115.14197,"2013","Ecklonia radiata",20.4
"812325552","Jurien","JMP-S40","Offshore Target Rocks",-30.76675,115.14197,"2013","Ecklonia radiata",41.2
"812325553","Jurien","JMP-S40","Offshore Target Rocks",-30.76675,115.14197,"2013","Ecklonia radiata",18
"812325554","Jurien","JMP-S40","Offshore Target Rocks",-30.76675,115.14197,"2013","Ecklonia radiata",32
"812325561","Jurien","JMP-S16","Longman Reef (off Grey)",-30.66885,115.12193,"2013","Ecklonia radiata",0
"812325562","Jurien","JMP-S16","Longman Reef (off Grey)",-30.66885,115.12193,"2013","Ecklonia radiata",2
"812325563","Jurien","JMP-S16","Longman Reef (off Grey)",-30.66885,115.12193,"2013","Ecklonia radiata",30.8
"812325564","Jurien","JMP-S16","Longman Reef (off Grey)",-30.66885,115.12193,"2013","Ecklonia radiata",0
"812325571","Jurien","JMP-S34","Big Wave Reef",-30.5145,115.01366,"2013","Ecklonia radiata",8
"812325572","Jurien","JMP-S34","Big Wave Reef",-30.5145,115.01366,"2013","Ecklonia radiata",0
"812325573","Jurien","JMP-S34","Big Wave Reef",-30.5145,115.01366,"2013","Ecklonia radiata",10
"812325574","Jurien","JMP-S34","Big Wave Reef",-30.5145,115.01366,"2013","Ecklonia radiata",10.4
"812325581","Jurien","JMP-S42","Outer Seaward Ledge",-30.29043,114.96651,"2013","Ecklonia radiata",2.4
"812325582","Jurien","JMP-S42","Outer Seaward Ledge",-30.29043,114.96651,"2013","Ecklonia radiata",1.2
"812325583","Jurien","JMP-S42","Outer Seaward Ledge",-30.29043,114.96651,"2013","Ecklonia radiata",13.6
"812325584","Jurien","JMP-S42","Outer Seaward Ledge",-30.29043,114.96651,"2013","Ecklonia radiata",30.4
"812325591","Jurien","JMP-S19","Gazely Reef",-30.70928,115.11806,"2013","Ecklonia radiata",25.6
"812325592","Jurien","JMP-S19","Gazely Reef",-30.70928,115.11806,"2013","Ecklonia radiata",72.4
"812325593","Jurien","JMP-S19","Gazely Reef",-30.70928,115.11806,"2013","Ecklonia radiata",20
"812325594","Jurien","JMP-S19","Gazely Reef",-30.70928,115.11806,"2013","Ecklonia radiata",20
"812325601","Jurien","JMP-S41","Offshore Outer Gazaly Reef",-30.71202,115.11322,"2013","Ecklonia radiata",7.2
"812325602","Jurien","JMP-S41","Offshore Outer Gazaly Reef",-30.71202,115.11322,"2013","Ecklonia radiata",4
"812325603","Jurien","JMP-S41","Offshore Outer Gazaly Reef",-30.71202,115.11322,"2013","Ecklonia radiata",0
"812325604","Jurien","JMP-S41","Offshore Outer Gazaly Reef",-30.71202,115.11322,"2013","Ecklonia radiata",20
"812325611","Jurien","JMP-S17","Flat Rock",-30.75572,115.16497,"2013","Ecklonia radiata",0
"812325612","Jurien","JMP-S17","Flat Rock",-30.75572,115.16497,"2013","Ecklonia radiata",0
"812325613","Jurien","JMP-S17","Flat Rock",-30.75572,115.16497,"2013","Ecklonia radiata",84
"812325614","Jurien","JMP-S17","Flat Rock",-30.75572,115.16497,"2013","Ecklonia radiata",20
"812325621","Jurien","JMP-S18","Flat Rock Reef",-30.75415,115.16956,"2013","Ecklonia radiata",0
"812325622","Jurien","JMP-S18","Flat Rock Reef",-30.75415,115.16956,"2013","Ecklonia radiata",0
"812325623","Jurien","JMP-S18","Flat Rock Reef",-30.75415,115.16956,"2013","Ecklonia radiata",0
"812325624","Jurien","JMP-S18","Flat Rock Reef",-30.75415,115.16956,"2013","Ecklonia radiata",0
"812325631","Jurien","JMP-S36","Inshore Boullanger Island",-30.3461,115.03757,"2013","Ecklonia radiata",17.6
"812325632","Jurien","JMP-S36","Inshore Boullanger Island",-30.3461,115.03757,"2013","Ecklonia radiata",30
"812325633","Jurien","JMP-S36","Inshore Boullanger Island",-30.3461,115.03757,"2013","Ecklonia radiata",0.8
"812325634","Jurien","JMP-S36","Inshore Boullanger Island",-30.3461,115.03757,"2013","Ecklonia radiata",2
"812325641","Jurien","JMP-S20","Kearn Reef",-30.72203,115.1507,"2013","Ecklonia radiata",14
"812325642","Jurien","JMP-S20","Kearn Reef",-30.72203,115.1507,"2013","Ecklonia radiata",12
"812325643","Jurien","JMP-S20","Kearn Reef",-30.72203,115.1507,"2013","Ecklonia radiata",1.6
"812325644","Jurien","JMP-S20","Kearn Reef",-30.72203,115.1507,"2013","Ecklonia radiata",0
"812325651","Jurien","JMP-S26","Outer Green Islands",-30.68143,115.09548,"2013","Ecklonia radiata",0.4
"812325652","Jurien","JMP-S26","Outer Green Islands",-30.68143,115.09548,"2013","Ecklonia radiata",2
"812325653","Jurien","JMP-S26","Outer Green Islands",-30.68143,115.09548,"2013","Ecklonia radiata",22.8
"812325654","Jurien","JMP-S26","Outer Green Islands",-30.68143,115.09548,"2013","Ecklonia radiata",28.4
"812325661","Jurien","JMP-S10","North Tail",-30.2645,114.975,"2013","Ecklonia radiata",19.6
"812325662","Jurien","JMP-S10","North Tail",-30.2645,114.975,"2013","Ecklonia radiata",0
"812325663","Jurien","JMP-S10","North Tail",-30.2645,114.975,"2013","Ecklonia radiata",23.6
"812325664","Jurien","JMP-S10","North Tail",-30.2645,114.975,"2013","Ecklonia radiata",28.4
"812325671","Jurien","JMP-S3","Outer Rocks, Inner Coffins",-30.42142,115.00193,"2013","Ecklonia radiata",22.8
"812325672","Jurien","JMP-S3","Outer Rocks, Inner Coffins",-30.42142,115.00193,"2013","Ecklonia radiata",48.8
"812325673","Jurien","JMP-S3","Outer Rocks, Inner Coffins",-30.42142,115.00193,"2013","Ecklonia radiata",8
"812325674","Jurien","JMP-S3","Outer Rocks, Inner Coffins",-30.42142,115.00193,"2013","Ecklonia radiata",42.8
"812325681","Jurien","JMP-S1","North Head 1",-30.23187,114.99873,"2013","Ecklonia radiata",0
"812325682","Jurien","JMP-S1","North Head 1",-30.23187,114.99873,"2013","Ecklonia radiata",0
"812325683","Jurien","JMP-S1","North Head 1",-30.23187,114.99873,"2013","Ecklonia radiata",0
"812325684","Jurien","JMP-S1","North Head 1",-30.23187,114.99873,"2013","Ecklonia radiata",0
"812325691","Jurien","JMP-S13","North Head Island",-30.22683,114.99352,"2013","Ecklonia radiata",3.6
"812325692","Jurien","JMP-S13","North Head Island",-30.22683,114.99352,"2013","Ecklonia radiata",3.2
"812325693","Jurien","JMP-S13","North Head Island",-30.22683,114.99352,"2013","Ecklonia radiata",8
"812325694","Jurien","JMP-S13","North Head Island",-30.22683,114.99352,"2013","Ecklonia radiata",0
"812325701","Jurien","JMP-S2","Sandland Island",-30.21523,114.99207,"2013","Ecklonia radiata",0
"812325702","Jurien","JMP-S2","Sandland Island",-30.21523,114.99207,"2013","Ecklonia radiata",0
"812325703","Jurien","JMP-S2","Sandland Island",-30.21523,114.99207,"2013","Ecklonia radiata",0
"812325704","Jurien","JMP-S2","Sandland Island",-30.21523,114.99207,"2013","Ecklonia radiata",0
"812325711","Jurien","JMP-S7","Juddy Reef",-30.17125,114.9555,"2013","Ecklonia radiata",59.6
"812325712","Jurien","JMP-S7","Juddy Reef",-30.17125,114.9555,"2013","Ecklonia radiata",46.4
"812325713","Jurien","JMP-S7","Juddy Reef",-30.17125,114.9555,"2013","Ecklonia radiata",22.8
"812325714","Jurien","JMP-S7","Juddy Reef",-30.17125,114.9555,"2013","Ecklonia radiata",0
"812325721","Jurien","JMP-S15","Middle Lumps",-30.15678,114.96685,"2013","Ecklonia radiata",0
"812325722","Jurien","JMP-S15","Middle Lumps",-30.15678,114.96685,"2013","Ecklonia radiata",55.6
"812325723","Jurien","JMP-S15","Middle Lumps",-30.15678,114.96685,"2013","Ecklonia radiata",49.2
"812325724","Jurien","JMP-S15","Middle Lumps",-30.15678,114.96685,"2013","Ecklonia radiata",52
"812325731","Jurien","JMP-S8","Fishermans Island 1",-30.13403,114.94891,"2013","Ecklonia radiata",0
"812325732","Jurien","JMP-S8","Fishermans Island 1",-30.13403,114.94891,"2013","Ecklonia radiata",0
"812325733","Jurien","JMP-S8","Fishermans Island 1",-30.13403,114.94891,"2013","Ecklonia radiata",0
"812325734","Jurien","JMP-S8","Fishermans Island 1",-30.13403,114.94891,"2013","Ecklonia radiata",0
"812325741","Jurien","JMP-S9","Fishermans Island 2",-30.13403,114.94891,"2013","Ecklonia radiata",0
"812325742","Jurien","JMP-S9","Fishermans Island 2",-30.13403,114.94891,"2013","Ecklonia radiata",0
"812325743","Jurien","JMP-S9","Fishermans Island 2",-30.13403,114.94891,"2013","Ecklonia radiata",0
"812325744","Jurien","JMP-S9","Fishermans Island 2",-30.13403,114.94891,"2013","Ecklonia radiata",10
"812325751","Jurien","JMP-S25","Fishermans Island",-30.12073,114.95365,"2013","Ecklonia radiata",0
"812325752","Jurien","JMP-S25","Fishermans Island",-30.12073,114.95365,"2013","Ecklonia radiata",2.8
"812325753","Jurien","JMP-S25","Fishermans Island",-30.12073,114.95365,"2013","Ecklonia radiata",0
"812325754","Jurien","JMP-S25","Fishermans Island",-30.12073,114.95365,"2013","Ecklonia radiata",0
"812325761","Jurien","JMP-S11","Australia Lump",-30.19647,114.9886,"2013","Ecklonia radiata",3.2
"812325762","Jurien","JMP-S11","Australia Lump",-30.19647,114.9886,"2013","Ecklonia radiata",13.6
"812325763","Jurien","JMP-S11","Australia Lump",-30.19647,114.9886,"2013","Ecklonia radiata",4
"812325764","Jurien","JMP-S11","Australia Lump",-30.19647,114.9886,"2013","Ecklonia radiata",0
"812325771","Jurien","JMP-S14","North Lumps",-30.15687,114.9955,"2013","Ecklonia radiata",0
"812325772","Jurien","JMP-S14","North Lumps",-30.15687,114.9955,"2013","Ecklonia radiata",0
"812325773","Jurien","JMP-S14","North Lumps",-30.15687,114.9955,"2013","Ecklonia radiata",0
"812325774","Jurien","JMP-S14","North Lumps",-30.15687,114.9955,"2013","Ecklonia radiata",0
"812325781","Jurien","JMP-S12","Sandy Cape",-30.18137,114.99295,"2013","Ecklonia radiata",0
"812325782","Jurien","JMP-S12","Sandy Cape",-30.18137,114.99295,"2013","Ecklonia radiata",0
"812325783","Jurien","JMP-S12","Sandy Cape",-30.18137,114.99295,"2013","Ecklonia radiata",0
"812325784","Jurien","JMP-S12","Sandy Cape",-30.18137,114.99295,"2013","Ecklonia radiata",8
"812325791","Jurien","JMP-S21","Cavenagh Reef 2",-30.62077,115.10239,"2013","Ecklonia radiata",0
"812325792","Jurien","JMP-S21","Cavenagh Reef 2",-30.62077,115.10239,"2013","Ecklonia radiata",0
"812325793","Jurien","JMP-S21","Cavenagh Reef 2",-30.62077,115.10239,"2013","Ecklonia radiata",0
"812325794","Jurien","JMP-S21","Cavenagh Reef 2",-30.62077,115.10239,"2013","Ecklonia radiata",0
"812325801","Jurien","JMP-S22","Inner Seven Foot Reef",-30.58995,115.06482,"2013","Ecklonia radiata",41.2
"812325802","Jurien","JMP-S22","Inner Seven Foot Reef",-30.58995,115.06482,"2013","Ecklonia radiata",16.8
"812325803","Jurien","JMP-S22","Inner Seven Foot Reef",-30.58995,115.06482,"2013","Ecklonia radiata",28
"812325804","Jurien","JMP-S22","Inner Seven Foot Reef",-30.58995,115.06482,"2013","Ecklonia radiata",12
"812325811","Jurien","JMP-S23","Sams Reef",-30.48513,115.02998,"2013","Ecklonia radiata",80
"812325812","Jurien","JMP-S23","Sams Reef",-30.48513,115.02998,"2013","Ecklonia radiata",50
"812325813","Jurien","JMP-S23","Sams Reef",-30.48513,115.02998,"2013","Ecklonia radiata",17.6
"812325814","Jurien","JMP-S23","Sams Reef",-30.48513,115.02998,"2013","Ecklonia radiata",28
"812325821","Jurien","JMP-S27","Cavanagh Reef",-30.6255,115.11337,"2013","Ecklonia radiata",0
"812325822","Jurien","JMP-S27","Cavanagh Reef",-30.6255,115.11337,"2013","Ecklonia radiata",0
"812325823","Jurien","JMP-S27","Cavanagh Reef",-30.6255,115.11337,"2013","Ecklonia radiata",0
"812325824","Jurien","JMP-S27","Cavanagh Reef",-30.6255,115.11337,"2013","Ecklonia radiata",0
"812325831","Jurien","JMP-S28","Outer Seven Foot Rocks",-30.58913,115.04887,"2013","Ecklonia radiata",0
"812325832","Jurien","JMP-S28","Outer Seven Foot Rocks",-30.58913,115.04887,"2013","Ecklonia radiata",0
"812325833","Jurien","JMP-S28","Outer Seven Foot Rocks",-30.58913,115.04887,"2013","Ecklonia radiata",0
"812325834","Jurien","JMP-S28","Outer Seven Foot Rocks",-30.58913,115.04887,"2013","Ecklonia radiata",0
"812325841","Jurien","JMP-S29","Inshore Grey",-30.67167,115.13564,"2013","Ecklonia radiata",0
